,Date,Volatility,PeriodStart,PeriodEnd,DataPointsUsed,DatesUsed
5936,2013-07-23,0.003718264988617956,2013-07-23,2013-07-26,4,"2013-07-23,2013-07-24,2013-07-25,2013-07-26"
5937,2013-07-24,0.0037769907521344667,2013-07-24,2013-07-29,4,"2013-07-24,2013-07-25,2013-07-26,2013-07-29"
5938,2013-07-25,0.0025049182026695297,2013-07-25,2013-07-30,4,"2013-07-25,2013-07-26,2013-07-29,2013-07-30"
5939,2013-07-26,0.0020151601598250605,2013-07-26,2013-07-31,4,"2013-07-26,2013-07-29,2013-07-30,2013-07-31"
5940,2013-07-29,0.00528950329940872,2013-07-29,2013-08-01,4,"2013-07-29,2013-07-30,2013-07-31,2013-08-01"
5941,2013-07-30,0.0047056666436136405,2013-07-30,2013-08-02,4,"2013-07-30,2013-07-31,2013-08-01,2013-08-02"
5942,2013-07-31,0.004585297127244768,2013-07-31,2013-08-05,4,"2013-07-31,2013-08-01,2013-08-02,2013-08-05"
5943,2013-08-01,0.005557092574656723,2013-08-01,2013-08-06,4,"2013-08-01,2013-08-02,2013-08-05,2013-08-06"
5944,2013-08-02,0.002592346307649549,2013-08-02,2013-08-07,4,"2013-08-02,2013-08-05,2013-08-06,2013-08-07"
5945,2013-08-05,0.002713400012108074,2013-08-05,2013-08-08,4,"2013-08-05,2013-08-06,2013-08-07,2013-08-08"
5946,2013-08-06,0.002703856498250452,2013-08-06,2013-08-09,4,"2013-08-06,2013-08-07,2013-08-08,2013-08-09"
5947,2013-08-07,0.00220323374566128,2013-08-07,2013-08-12,4,"2013-08-07,2013-08-08,2013-08-09,2013-08-12"
5948,2013-08-08,0.0020523029153860714,2013-08-08,2013-08-13,4,"2013-08-08,2013-08-09,2013-08-12,2013-08-13"
5949,2013-08-09,0.002788815474822719,2013-08-09,2013-08-14,4,"2013-08-09,2013-08-12,2013-08-13,2013-08-14"
5950,2013-08-12,0.005124653501280508,2013-08-12,2013-08-15,4,"2013-08-12,2013-08-13,2013-08-14,2013-08-15"
5951,2013-08-13,0.0046285191780861806,2013-08-13,2013-08-16,4,"2013-08-13,2013-08-14,2013-08-15,2013-08-16"
5952,2013-08-14,0.0028527884250780073,2013-08-14,2013-08-19,4,"2013-08-14,2013-08-15,2013-08-16,2013-08-19"
5953,2013-08-15,0.00511485344983143,2013-08-15,2013-08-20,4,"2013-08-15,2013-08-16,2013-08-19,2013-08-20"
5954,2013-08-16,0.003512901712920748,2013-08-16,2013-08-21,4,"2013-08-16,2013-08-19,2013-08-20,2013-08-21"
5955,2013-08-19,0.005417230062744857,2013-08-19,2013-08-22,4,"2013-08-19,2013-08-20,2013-08-21,2013-08-22"
5956,2013-08-20,0.004335625910829427,2013-08-20,2013-08-23,4,"2013-08-20,2013-08-21,2013-08-22,2013-08-23"
5957,2013-08-21,0.0050068952674843775,2013-08-21,2013-08-26,4,"2013-08-21,2013-08-22,2013-08-23,2013-08-26"
5958,2013-08-22,0.00771272808754757,2013-08-22,2013-08-27,4,"2013-08-22,2013-08-23,2013-08-26,2013-08-27"
5959,2013-08-23,0.006528778726379283,2013-08-23,2013-08-28,4,"2013-08-23,2013-08-26,2013-08-27,2013-08-28"
5960,2013-08-26,0.006678291414615809,2013-08-26,2013-08-29,4,"2013-08-26,2013-08-27,2013-08-28,2013-08-29"
5961,2013-08-27,0.006639544181613585,2013-08-27,2013-08-30,4,"2013-08-27,2013-08-28,2013-08-29,2013-08-30"
5962,2013-08-28,0.002739705129396907,2013-08-28,2013-09-03,4,"2013-08-28,2013-08-29,2013-08-30,2013-09-03"
5963,2013-08-29,0.0039576937149368874,2013-08-29,2013-09-04,4,"2013-08-29,2013-08-30,2013-09-03,2013-09-04"
5964,2013-08-30,0.003967039022902223,2013-08-30,2013-09-05,4,"2013-08-30,2013-09-03,2013-09-04,2013-09-05"
5965,2013-09-03,0.003251284892160198,2013-09-03,2013-09-06,4,"2013-09-03,2013-09-04,2013-09-05,2013-09-06"
5966,2013-09-04,0.004314751023979398,2013-09-04,2013-09-09,4,"2013-09-04,2013-09-05,2013-09-06,2013-09-09"
5967,2013-09-05,0.003958492639925238,2013-09-05,2013-09-10,4,"2013-09-05,2013-09-06,2013-09-09,2013-09-10"
5968,2013-09-06,0.0037128314300212805,2013-09-06,2013-09-11,4,"2013-09-06,2013-09-09,2013-09-10,2013-09-11"
5969,2013-09-09,0.004532701801763621,2013-09-09,2013-09-12,4,"2013-09-09,2013-09-10,2013-09-11,2013-09-12"
5970,2013-09-10,0.0034742195341115442,2013-09-10,2013-09-13,4,"2013-09-10,2013-09-11,2013-09-12,2013-09-13"
5971,2013-09-11,0.0031292991819135228,2013-09-11,2013-09-16,4,"2013-09-11,2013-09-12,2013-09-13,2013-09-16"
5972,2013-09-12,0.002969347480816677,2013-09-12,2013-09-17,4,"2013-09-12,2013-09-13,2013-09-16,2013-09-17"
5973,2013-09-13,0.0037701142698373016,2013-09-13,2013-09-18,4,"2013-09-13,2013-09-16,2013-09-17,2013-09-18"
5974,2013-09-16,0.00513547921922079,2013-09-16,2013-09-19,4,"2013-09-16,2013-09-17,2013-09-18,2013-09-19"
5975,2013-09-17,0.0071617824077232035,2013-09-17,2013-09-20,4,"2013-09-17,2013-09-18,2013-09-19,2013-09-20"
5976,2013-09-18,0.007464241134335315,2013-09-18,2013-09-23,4,"2013-09-18,2013-09-19,2013-09-20,2013-09-23"
5977,2013-09-19,0.001834526432787376,2013-09-19,2013-09-24,4,"2013-09-19,2013-09-20,2013-09-23,2013-09-24"
5978,2013-09-20,0.0017872453298023924,2013-09-20,2013-09-25,4,"2013-09-20,2013-09-23,2013-09-24,2013-09-25"
5979,2013-09-23,0.0030575216475448885,2013-09-23,2013-09-26,4,"2013-09-23,2013-09-24,2013-09-25,2013-09-26"
5980,2013-09-24,0.002412017619518223,2013-09-24,2013-09-27,4,"2013-09-24,2013-09-25,2013-09-26,2013-09-27"
5981,2013-09-25,0.0024736827255790045,2013-09-25,2013-09-30,4,"2013-09-25,2013-09-26,2013-09-27,2013-09-30"
5982,2013-09-26,0.004316751244686863,2013-09-26,2013-10-01,4,"2013-09-26,2013-09-27,2013-09-30,2013-10-01"
5983,2013-09-27,0.0042261572711895165,2013-09-27,2013-10-02,4,"2013-09-27,2013-09-30,2013-10-01,2013-10-02"
5984,2013-09-30,0.005749968170529107,2013-09-30,2013-10-03,4,"2013-09-30,2013-10-01,2013-10-02,2013-10-03"
5985,2013-10-01,0.006270118940311512,2013-10-01,2013-10-04,4,"2013-10-01,2013-10-02,2013-10-03,2013-10-04"
5986,2013-10-02,0.006075898541774521,2013-10-02,2013-10-07,4,"2013-10-02,2013-10-03,2013-10-04,2013-10-07"
5987,2013-10-03,0.007244667512582416,2013-10-03,2013-10-08,4,"2013-10-03,2013-10-04,2013-10-07,2013-10-08"
5988,2013-10-04,0.007196833908978447,2013-10-04,2013-10-09,4,"2013-10-04,2013-10-07,2013-10-08,2013-10-09"
5989,2013-10-07,0.011834490942353434,2013-10-07,2013-10-10,4,"2013-10-07,2013-10-08,2013-10-09,2013-10-10"
5990,2013-10-08,0.011437743760856305,2013-10-08,2013-10-11,4,"2013-10-08,2013-10-09,2013-10-10,2013-10-11"
5991,2013-10-09,0.0070174277900326675,2013-10-09,2013-10-14,4,"2013-10-09,2013-10-10,2013-10-11,2013-10-14"
5992,2013-10-10,0.009051900572650434,2013-10-10,2013-10-15,4,"2013-10-10,2013-10-11,2013-10-14,2013-10-15"
5993,2013-10-11,0.006932915583912907,2013-10-11,2013-10-16,4,"2013-10-11,2013-10-14,2013-10-15,2013-10-16"
5994,2013-10-14,0.006967972483686404,2013-10-14,2013-10-17,4,"2013-10-14,2013-10-15,2013-10-16,2013-10-17"
5995,2013-10-15,0.006934611071967173,2013-10-15,2013-10-18,4,"2013-10-15,2013-10-16,2013-10-17,2013-10-18"
5996,2013-10-16,0.0046150781454832625,2013-10-16,2013-10-21,4,"2013-10-16,2013-10-17,2013-10-18,2013-10-21"
5997,2013-10-17,0.002819904468318903,2013-10-17,2013-10-22,4,"2013-10-17,2013-10-18,2013-10-21,2013-10-22"
5998,2013-10-18,0.0033873023443885945,2013-10-18,2013-10-23,4,"2013-10-18,2013-10-21,2013-10-22,2013-10-23"
5999,2013-10-21,0.0030398426276944017,2013-10-21,2013-10-24,4,"2013-10-21,2013-10-22,2013-10-23,2013-10-24"
6000,2013-10-22,0.002978409775898514,2013-10-22,2013-10-25,4,"2013-10-22,2013-10-23,2013-10-24,2013-10-25"
6001,2013-10-23,0.002396148849927872,2013-10-23,2013-10-28,4,"2013-10-23,2013-10-24,2013-10-25,2013-10-28"
6002,2013-10-24,0.001363291537492747,2013-10-24,2013-10-29,4,"2013-10-24,2013-10-25,2013-10-28,2013-10-29"
6003,2013-10-25,0.0037141530189337742,2013-10-25,2013-10-30,4,"2013-10-25,2013-10-28,2013-10-29,2013-10-30"
6004,2013-10-28,0.0041015863065981305,2013-10-28,2013-10-31,4,"2013-10-28,2013-10-29,2013-10-30,2013-10-31"
6005,2013-10-29,0.004120133168610299,2013-10-29,2013-11-01,4,"2013-10-29,2013-10-30,2013-10-31,2013-11-01"
6006,2013-10-30,0.0033191820951588716,2013-10-30,2013-11-04,4,"2013-10-30,2013-10-31,2013-11-01,2013-11-04"
6007,2013-10-31,0.002543363463434927,2013-10-31,2013-11-05,4,"2013-10-31,2013-11-01,2013-11-04,2013-11-05"
6008,2013-11-01,0.001798184332912755,2013-11-01,2013-11-06,4,"2013-11-01,2013-11-04,2013-11-05,2013-11-06"
6009,2013-11-04,0.006615514185061328,2013-11-04,2013-11-07,4,"2013-11-04,2013-11-05,2013-11-06,2013-11-07"
6010,2013-11-05,0.009368307904405892,2013-11-05,2013-11-08,4,"2013-11-05,2013-11-06,2013-11-07,2013-11-08"
6011,2013-11-06,0.009312795503297822,2013-11-06,2013-11-11,4,"2013-11-06,2013-11-07,2013-11-08,2013-11-11"
6012,2013-11-07,0.009239336239434372,2013-11-07,2013-11-12,4,"2013-11-07,2013-11-08,2013-11-11,2013-11-12"
6013,2013-11-08,0.0057929048680930816,2013-11-08,2013-11-13,4,"2013-11-08,2013-11-11,2013-11-12,2013-11-13"
6014,2013-11-11,0.004160664021854148,2013-11-11,2013-11-14,4,"2013-11-11,2013-11-12,2013-11-13,2013-11-14"
6015,2013-11-12,0.0038981655748614634,2013-11-12,2013-11-15,4,"2013-11-12,2013-11-13,2013-11-14,2013-11-15"
6016,2013-11-13,0.0050109928494661065,2013-11-13,2013-11-18,4,"2013-11-13,2013-11-14,2013-11-15,2013-11-18"
6017,2013-11-14,0.003676255967875007,2013-11-14,2013-11-19,4,"2013-11-14,2013-11-15,2013-11-18,2013-11-19"
6018,2013-11-15,0.003485132294201685,2013-11-15,2013-11-20,4,"2013-11-15,2013-11-18,2013-11-19,2013-11-20"
6019,2013-11-18,0.004613721891336926,2013-11-18,2013-11-21,4,"2013-11-18,2013-11-19,2013-11-20,2013-11-21"
6020,2013-11-19,0.004561219373362627,2013-11-19,2013-11-22,4,"2013-11-19,2013-11-20,2013-11-21,2013-11-22"
6021,2013-11-20,0.004643939454245198,2013-11-20,2013-11-25,4,"2013-11-20,2013-11-21,2013-11-22,2013-11-25"
6022,2013-11-21,0.0035395482686362647,2013-11-21,2013-11-26,4,"2013-11-21,2013-11-22,2013-11-25,2013-11-26"
6023,2013-11-22,0.0023639269926619866,2013-11-22,2013-11-27,4,"2013-11-22,2013-11-25,2013-11-26,2013-11-27"
6024,2013-11-25,0.0016335725336806908,2013-11-25,2013-11-29,4,"2013-11-25,2013-11-26,2013-11-27,2013-11-29"
6025,2013-11-26,0.0019243595509358018,2013-11-26,2013-12-02,4,"2013-11-26,2013-11-27,2013-11-29,2013-12-02"
6026,2013-11-27,0.002057785970250014,2013-11-27,2013-12-03,4,"2013-11-27,2013-11-29,2013-12-02,2013-12-03"
6027,2013-11-29,0.0011454628378620973,2013-11-29,2013-12-04,4,"2013-11-29,2013-12-02,2013-12-03,2013-12-04"
6028,2013-12-02,0.0015129449001257218,2013-12-02,2013-12-05,4,"2013-12-02,2013-12-03,2013-12-04,2013-12-05"
6029,2013-12-03,0.00531319212783923,2013-12-03,2013-12-06,4,"2013-12-03,2013-12-04,2013-12-05,2013-12-06"
6030,2013-12-04,0.004970206637717782,2013-12-04,2013-12-09,4,"2013-12-04,2013-12-05,2013-12-06,2013-12-09"
6031,2013-12-05,0.005301832305804153,2013-12-05,2013-12-10,4,"2013-12-05,2013-12-06,2013-12-09,2013-12-10"
6032,2013-12-06,0.0074685072755921456,2013-12-06,2013-12-11,4,"2013-12-06,2013-12-09,2013-12-10,2013-12-11"
6033,2013-12-09,0.00456701029815413,2013-12-09,2013-12-12,4,"2013-12-09,2013-12-10,2013-12-11,2013-12-12"
6034,2013-12-10,0.003882687355595568,2013-12-10,2013-12-13,4,"2013-12-10,2013-12-11,2013-12-12,2013-12-13"
6035,2013-12-11,0.0058818408686956945,2013-12-11,2013-12-16,4,"2013-12-11,2013-12-12,2013-12-13,2013-12-16"
6036,2013-12-12,0.003448628655415882,2013-12-12,2013-12-17,4,"2013-12-12,2013-12-13,2013-12-16,2013-12-17"
6037,2013-12-13,0.00765616206730159,2013-12-13,2013-12-18,4,"2013-12-13,2013-12-16,2013-12-17,2013-12-18"
6038,2013-12-16,0.0073490934997454006,2013-12-16,2013-12-19,4,"2013-12-16,2013-12-17,2013-12-18,2013-12-19"
6039,2013-12-17,0.007345673519895207,2013-12-17,2013-12-20,4,"2013-12-17,2013-12-18,2013-12-19,2013-12-20"
6040,2013-12-18,0.00618402344220787,2013-12-18,2013-12-23,4,"2013-12-18,2013-12-19,2013-12-20,2013-12-23"
6041,2013-12-19,0.001452324033575892,2013-12-19,2013-12-24,4,"2013-12-19,2013-12-20,2013-12-23,2013-12-24"
6042,2013-12-20,0.0006653943124030925,2013-12-20,2013-12-26,4,"2013-12-20,2013-12-23,2013-12-24,2013-12-26"
6043,2013-12-23,0.0017924246551146562,2013-12-23,2013-12-27,4,"2013-12-23,2013-12-24,2013-12-26,2013-12-27"
6044,2013-12-24,0.001995181277858737,2013-12-24,2013-12-30,4,"2013-12-24,2013-12-26,2013-12-27,2013-12-30"
6045,2013-12-26,0.0020380572745259,2013-12-26,2013-12-31,4,"2013-12-26,2013-12-27,2013-12-30,2013-12-31"
6046,2013-12-27,0.003859382026143571,2013-12-27,2014-01-02,4,"2013-12-27,2013-12-30,2013-12-31,2014-01-02"
6047,2013-12-30,0.0038548727993542938,2013-12-30,2014-01-03,4,"2013-12-30,2013-12-31,2014-01-02,2014-01-03"
6048,2013-12-31,0.003830155432514481,2013-12-31,2014-01-06,4,"2013-12-31,2014-01-02,2014-01-03,2014-01-06"
6049,2014-01-02,0.004504718865487621,2014-01-02,2014-01-07,4,"2014-01-02,2014-01-03,2014-01-06,2014-01-07"
6050,2014-01-03,0.0029663938952153293,2014-01-03,2014-01-08,4,"2014-01-03,2014-01-06,2014-01-07,2014-01-08"
6051,2014-01-06,0.0029215265090160513,2014-01-06,2014-01-09,4,"2014-01-06,2014-01-07,2014-01-08,2014-01-09"
6052,2014-01-07,0.00219249583787469,2014-01-07,2014-01-10,4,"2014-01-07,2014-01-08,2014-01-09,2014-01-10"
6053,2014-01-08,0.005309863556422681,2014-01-08,2014-01-13,4,"2014-01-08,2014-01-09,2014-01-10,2014-01-13"
6054,2014-01-09,0.007701433991862722,2014-01-09,2014-01-14,4,"2014-01-09,2014-01-10,2014-01-13,2014-01-14"
6055,2014-01-10,0.00795899942742582,2014-01-10,2014-01-15,4,"2014-01-10,2014-01-13,2014-01-14,2014-01-15"
6056,2014-01-13,0.007991430260733144,2014-01-13,2014-01-16,4,"2014-01-13,2014-01-14,2014-01-15,2014-01-16"
6057,2014-01-14,0.0049310218304966505,2014-01-14,2014-01-17,4,"2014-01-14,2014-01-15,2014-01-16,2014-01-17"
6058,2014-01-15,0.0027426050741894584,2014-01-15,2014-01-21,4,"2014-01-15,2014-01-16,2014-01-17,2014-01-21"
6059,2014-01-16,0.0016494092666106334,2014-01-16,2014-01-22,4,"2014-01-16,2014-01-17,2014-01-21,2014-01-22"
6060,2014-01-17,0.0034512927750516304,2014-01-17,2014-01-23,4,"2014-01-17,2014-01-21,2014-01-22,2014-01-23"
6061,2014-01-21,0.008550064078814059,2014-01-21,2014-01-24,4,"2014-01-21,2014-01-22,2014-01-23,2014-01-24"
6062,2014-01-22,0.007390488650277736,2014-01-22,2014-01-27,4,"2014-01-22,2014-01-23,2014-01-24,2014-01-27"
6063,2014-01-23,0.009027513640431936,2014-01-23,2014-01-28,4,"2014-01-23,2014-01-24,2014-01-27,2014-01-28"
6064,2014-01-24,0.009072028623912858,2014-01-24,2014-01-29,4,"2014-01-24,2014-01-27,2014-01-28,2014-01-29"
6065,2014-01-27,0.007538654173137385,2014-01-27,2014-01-30,4,"2014-01-27,2014-01-28,2014-01-29,2014-01-30"
6066,2014-01-28,0.0074238591078944725,2014-01-28,2014-01-31,4,"2014-01-28,2014-01-29,2014-01-30,2014-01-31"
6067,2014-01-29,0.011575256635823452,2014-01-29,2014-02-03,4,"2014-01-29,2014-01-30,2014-01-31,2014-02-03"
6068,2014-01-30,0.01271568966625081,2014-01-30,2014-02-04,4,"2014-01-30,2014-01-31,2014-02-03,2014-02-04"
6069,2014-01-31,0.010814449611960616,2014-01-31,2014-02-05,4,"2014-01-31,2014-02-03,2014-02-04,2014-02-05"
6070,2014-02-03,0.01318139900134314,2014-02-03,2014-02-06,4,"2014-02-03,2014-02-04,2014-02-05,2014-02-06"
6071,2014-02-04,0.005217405118633852,2014-02-04,2014-02-07,4,"2014-02-04,2014-02-05,2014-02-06,2014-02-07"
6072,2014-02-05,0.005714841466314689,2014-02-05,2014-02-10,4,"2014-02-05,2014-02-06,2014-02-07,2014-02-10"
6073,2014-02-06,0.004082189193164126,2014-02-06,2014-02-11,4,"2014-02-06,2014-02-07,2014-02-10,2014-02-11"
6074,2014-02-07,0.00533715887728984,2014-02-07,2014-02-12,4,"2014-02-07,2014-02-10,2014-02-11,2014-02-12"
6075,2014-02-10,0.004531205346748596,2014-02-10,2014-02-13,4,"2014-02-10,2014-02-11,2014-02-12,2014-02-13"
6076,2014-02-11,0.004168757034691366,2014-02-11,2014-02-14,4,"2014-02-11,2014-02-12,2014-02-13,2014-02-14"
6077,2014-02-12,0.003511434812971108,2014-02-12,2014-02-18,4,"2014-02-12,2014-02-13,2014-02-14,2014-02-18"
6078,2014-02-13,0.005226972930569641,2014-02-13,2014-02-19,4,"2014-02-13,2014-02-14,2014-02-18,2014-02-19"
6079,2014-02-14,0.004585683844393974,2014-02-14,2014-02-20,4,"2014-02-14,2014-02-18,2014-02-19,2014-02-20"
6080,2014-02-18,0.004209830740123597,2014-02-18,2014-02-21,4,"2014-02-18,2014-02-19,2014-02-20,2014-02-21"
6081,2014-02-19,0.005054374290662764,2014-02-19,2014-02-24,4,"2014-02-19,2014-02-20,2014-02-21,2014-02-24"
6082,2014-02-20,0.003937621278449497,2014-02-20,2014-02-25,4,"2014-02-20,2014-02-21,2014-02-24,2014-02-25"
6083,2014-02-21,0.003279294723683528,2014-02-21,2014-02-26,4,"2014-02-21,2014-02-24,2014-02-25,2014-02-26"
6084,2014-02-24,0.00320912438268402,2014-02-24,2014-02-27,4,"2014-02-24,2014-02-25,2014-02-26,2014-02-27"
6085,2014-02-25,0.0025107217633426734,2014-02-25,2014-02-28,4,"2014-02-25,2014-02-26,2014-02-27,2014-02-28"
6086,2014-02-26,0.004264529575382718,2014-02-26,2014-03-03,4,"2014-02-26,2014-02-27,2014-02-28,2014-03-03"
6087,2014-02-27,0.007061600125810545,2014-02-27,2014-03-04,4,"2014-02-27,2014-02-28,2014-03-03,2014-03-04"
6088,2014-02-28,0.007144465995544048,2014-02-28,2014-03-05,4,"2014-02-28,2014-03-03,2014-03-04,2014-03-05"
6089,2014-03-03,0.007151600951935814,2014-03-03,2014-03-06,4,"2014-03-03,2014-03-04,2014-03-05,2014-03-06"
6090,2014-03-04,0.005658451490458075,2014-03-04,2014-03-07,4,"2014-03-04,2014-03-05,2014-03-06,2014-03-07"
6091,2014-03-05,0.000771517245371388,2014-03-05,2014-03-10,4,"2014-03-05,2014-03-06,2014-03-07,2014-03-10"
6092,2014-03-06,0.0026867245236574504,2014-03-06,2014-03-11,4,"2014-03-06,2014-03-07,2014-03-10,2014-03-11"
6093,2014-03-07,0.0025844984955274057,2014-03-07,2014-03-12,4,"2014-03-07,2014-03-10,2014-03-11,2014-03-12"
6094,2014-03-10,0.00520021119996278,2014-03-10,2014-03-13,4,"2014-03-10,2014-03-11,2014-03-12,2014-03-13"
6095,2014-03-11,0.004917058933430068,2014-03-11,2014-03-14,4,"2014-03-11,2014-03-12,2014-03-13,2014-03-14"
6096,2014-03-12,0.007484019249675294,2014-03-12,2014-03-17,4,"2014-03-12,2014-03-13,2014-03-14,2014-03-17"
6097,2014-03-13,0.00834714405452736,2014-03-13,2014-03-18,4,"2014-03-13,2014-03-14,2014-03-17,2014-03-18"
6098,2014-03-14,0.006219336161076702,2014-03-14,2014-03-19,4,"2014-03-14,2014-03-17,2014-03-18,2014-03-19"
6099,2014-03-17,0.005927170348763432,2014-03-17,2014-03-20,4,"2014-03-17,2014-03-18,2014-03-19,2014-03-20"
6100,2014-03-18,0.006037882001962954,2014-03-18,2014-03-21,4,"2014-03-18,2014-03-19,2014-03-20,2014-03-21"
6101,2014-03-19,0.005110941178515971,2014-03-19,2014-03-24,4,"2014-03-19,2014-03-20,2014-03-21,2014-03-24"
6102,2014-03-20,0.005005776363693234,2014-03-20,2014-03-25,4,"2014-03-20,2014-03-21,2014-03-24,2014-03-25"
6103,2014-03-21,0.004156275953271784,2014-03-21,2014-03-26,4,"2014-03-21,2014-03-24,2014-03-25,2014-03-26"
6104,2014-03-24,0.004197824253976278,2014-03-24,2014-03-27,4,"2014-03-24,2014-03-25,2014-03-26,2014-03-27"
6105,2014-03-25,0.004738371708667555,2014-03-25,2014-03-28,4,"2014-03-25,2014-03-26,2014-03-27,2014-03-28"
6106,2014-03-26,0.0056892625767162005,2014-03-26,2014-03-31,4,"2014-03-26,2014-03-27,2014-03-28,2014-03-31"
6107,2014-03-27,0.0033998396613994335,2014-03-27,2014-04-01,4,"2014-03-27,2014-03-28,2014-03-31,2014-04-01"
6108,2014-03-28,0.001868779051526953,2014-03-28,2014-04-02,4,"2014-03-28,2014-03-31,2014-04-01,2014-04-02"
6109,2014-03-31,0.003375512644919757,2014-03-31,2014-04-03,4,"2014-03-31,2014-04-01,2014-04-02,2014-04-03"
6110,2014-04-01,0.0072891886286488876,2014-04-01,2014-04-04,4,"2014-04-01,2014-04-02,2014-04-03,2014-04-04"
6111,2014-04-02,0.0063155049450043105,2014-04-02,2014-04-07,4,"2014-04-02,2014-04-03,2014-04-04,2014-04-07"
6112,2014-04-03,0.006713464543116733,2014-04-03,2014-04-08,4,"2014-04-03,2014-04-04,2014-04-07,2014-04-08"
6113,2014-04-04,0.009763928765046899,2014-04-04,2014-04-09,4,"2014-04-04,2014-04-07,2014-04-08,2014-04-09"
6114,2014-04-07,0.012167743355598526,2014-04-07,2014-04-10,4,"2014-04-07,2014-04-08,2014-04-09,2014-04-10"
6115,2014-04-08,0.011959130336325003,2014-04-08,2014-04-11,4,"2014-04-08,2014-04-09,2014-04-10,2014-04-11"
6116,2014-04-09,0.01253744868480928,2014-04-09,2014-04-14,4,"2014-04-09,2014-04-10,2014-04-11,2014-04-14"
6117,2014-04-10,0.011485839264329875,2014-04-10,2014-04-15,4,"2014-04-10,2014-04-11,2014-04-14,2014-04-15"
6118,2014-04-11,0.00677457714615848,2014-04-11,2014-04-16,4,"2014-04-11,2014-04-14,2014-04-15,2014-04-16"
6119,2014-04-14,0.0026201464981633203,2014-04-14,2014-04-17,4,"2014-04-14,2014-04-15,2014-04-16,2014-04-17"
6120,2014-04-15,0.002756366095812467,2014-04-15,2014-04-21,4,"2014-04-15,2014-04-16,2014-04-17,2014-04-21"
6121,2014-04-16,0.002682019465383079,2014-04-16,2014-04-22,4,"2014-04-16,2014-04-17,2014-04-21,2014-04-22"
6122,2014-04-17,0.002287759146827695,2014-04-17,2014-04-23,4,"2014-04-17,2014-04-21,2014-04-22,2014-04-23"
6123,2014-04-21,0.0027253258035741003,2014-04-21,2014-04-24,4,"2014-04-21,2014-04-22,2014-04-23,2014-04-24"
6124,2014-04-22,0.0040156320588021375,2014-04-22,2014-04-25,4,"2014-04-22,2014-04-23,2014-04-24,2014-04-25"
6125,2014-04-23,0.0035544002345356926,2014-04-23,2014-04-28,4,"2014-04-23,2014-04-24,2014-04-25,2014-04-28"
6126,2014-04-24,0.004500710885239024,2014-04-24,2014-04-29,4,"2014-04-24,2014-04-25,2014-04-28,2014-04-29"
6127,2014-04-25,0.004793866266884384,2014-04-25,2014-04-30,4,"2014-04-25,2014-04-28,2014-04-29,2014-04-30"
6128,2014-04-28,0.0017281048190333317,2014-04-28,2014-05-01,4,"2014-04-28,2014-04-29,2014-04-30,2014-05-01"
6129,2014-04-29,0.002650853458073493,2014-04-29,2014-05-02,4,"2014-04-29,2014-04-30,2014-05-01,2014-05-02"
6130,2014-04-30,0.002362723143821763,2014-04-30,2014-05-05,4,"2014-04-30,2014-05-01,2014-05-02,2014-05-05"
6131,2014-05-01,0.004104714219961239,2014-05-01,2014-05-06,4,"2014-05-01,2014-05-02,2014-05-05,2014-05-06"
6132,2014-05-02,0.0052297777486590745,2014-05-02,2014-05-07,4,"2014-05-02,2014-05-05,2014-05-06,2014-05-07"
6133,2014-05-05,0.005165828529350174,2014-05-05,2014-05-08,4,"2014-05-05,2014-05-06,2014-05-07,2014-05-08"
6134,2014-05-06,0.005023239192981375,2014-05-06,2014-05-09,4,"2014-05-06,2014-05-07,2014-05-08,2014-05-09"
6135,2014-05-07,0.003676744183878806,2014-05-07,2014-05-12,4,"2014-05-07,2014-05-08,2014-05-09,2014-05-12"
6136,2014-05-08,0.0037807990768235935,2014-05-08,2014-05-13,4,"2014-05-08,2014-05-09,2014-05-12,2014-05-13"
6137,2014-05-09,0.004784479019794221,2014-05-09,2014-05-14,4,"2014-05-09,2014-05-12,2014-05-13,2014-05-14"
6138,2014-05-12,0.006667818643135199,2014-05-12,2014-05-15,4,"2014-05-12,2014-05-13,2014-05-14,2014-05-15"
6139,2014-05-13,0.004837067196617832,2014-05-13,2014-05-16,4,"2014-05-13,2014-05-14,2014-05-15,2014-05-16"
6140,2014-05-14,0.005688868459322746,2014-05-14,2014-05-19,4,"2014-05-14,2014-05-15,2014-05-16,2014-05-19"
6141,2014-05-15,0.005992818582845956,2014-05-15,2014-05-20,4,"2014-05-15,2014-05-16,2014-05-19,2014-05-20"
6142,2014-05-16,0.005306513403638337,2014-05-16,2014-05-21,4,"2014-05-16,2014-05-19,2014-05-20,2014-05-21"
